uuid,observed_on_string,observed_on,time_observed_at,num_identification_agreements,num_identification_disagreements,latitude,longitude,positional_accuracy
5c579d83-b377-4136-b788-e2d7c1bbb6c4,2016/03/09 9:37 AM PST,2016-03-09,2016-03-09 17:37:00 UTC,3,0,-34.6396633333,19.4279166667,
0d5e9524-d188-44a0-a6ac-4ff23503657c,2016/03/09 9:53 AM PST,2016-03-09,2016-03-09 17:53:00 UTC,6,0,-34.6396666667,19.4279183333,
988e0595-908b-4ddb-aa03-cb0d9e5f3d07,2010/09/28 8:47 AM CDT,2010-09-28,2010-09-28 13:47:00 UTC,2,0,37.7022119803,-122.9881473096,488
1c44f17b-e514-4d16-89c5-fe08b636534b,2007-11-13,2007-11-13,,5,0,-34.5883575078,19.3072208163,4420
385847c0-73c4-4a5c-8e5d-3c09be9b03e8,2020/09/18 3:24 PM PDT,2020-09-18,2020-09-18 22:24:00 UTC,7,0,36.9763967811,-121.9305743309,31
0abdfeab-ab9b-4687-a2e7-dc807d7a2293,2015/08/07 5:42 PM UTC,2015-08-07,2015-08-07 17:42:00 UTC,5,0,-33.9248685,18.4240553,73682
055e9596-9c19-4158-9891-662a8c44060f,2012/10/15,2012-10-15,,6,0,-34.6676384882,19.4096292614,1076
bc5fa289-257d-495d-8716-c03eb64d615b,2012/10/15,2012-10-15,,5,0,-34.6680620437,19.410830891,1108
00dc7ccb-2bd9-4533-b552-1992e88935f4,2012/10/15,2012-10-15,,5,0,-34.6684855971,19.4099725841,966
0d8e8d97-322d-447a-accc-5626e4915b4b,2012/10/15,2012-10-15,,5,0,-34.6695467328,19.4097409631,1344
48522771-52ed-4ac9-9268-d5ec9da098f3,2013/06/05 4:37 AM PDT,2013-06-05,2013-06-05 11:37:00 UTC,5,0,-34.5669725202,19.3424846518,5519
a478090d-5d0a-4405-902a-7d7095c2a799,2013/06/05 4:34 AM PDT,2013-06-05,2013-06-05 11:34:00 UTC,5,0,-34.5669725202,19.3424846518,5519
cb200101-5f8e-4e06-bd8d-477a18d97617,Sat Sep 26 2020 12:13:38 GMT-0700 (PDT),2020-09-26,2020-09-26 19:13:38 UTC,4,0,36.96636667,-121.92932167,6
ab7036a1-aa99-40c7-8d8d-abb9b0101aa2,2020/09/26 4:20 PM PDT,2020-09-26,2020-09-26 23:20:00 UTC,4,0,36.9698485594,-121.9233655888,61
0e7704ee-5ff9-440b-a0f3-73591ba7b116,2011/11/05 8:00 AM CDT,2011-11-05,2011-11-05 13:00:00 UTC,7,0,37.7027816236,-122.9998396238,104
38355bf7-63ad-41d2-892d-10e711c6a657,Fri Sep 20 2019 10:07:49 GMT-0600 (GMT-6),2019-09-20,2019-09-20 16:07:49 UTC,9,0,29.131035738,-118.2646044743,983
5f58dd6b-4aed-424f-a239-0fe5f9a2e060,Sun Apr 07 2019 20:25:09 GMT-0700 (PDT),2019-04-07,2019-04-08 03:25:09 UTC,6,0,-34.778898342,19.6160578941,9125
801c1f3f-3a66-4af5-9a62-7c0904b854a0,2015-01-17,2015-01-17,,9,0,-35.2668862699,136.1057517305,2104
46556ed9-104e-48ad-b437-e275cb9ca986,2020/06/13 5:14 PM NZST,2020-06-13,2020-06-13 05:14:00 UTC,8,0,-46.7656495478,168.4696761674,977
2d326fdc-0d6f-44b0-9994-58f60b27ca05,2020-10-19,2020-10-19,,7,0,-33.836813,26.26323,441
e89e4b76-4365-4fb3-a920-10beb49a3e34,2019/09/19,2019-09-19,,6,0,29.1049602274,-118.2408071005,1953
6703c4dd-aee4-46ac-a1ea-00c7694bb05d,2020/01/02 12:43 PM EST,2020-01-02,2020-01-02 17:43:00 UTC,10,0,21.694025,-71.797928,83535
3327c9a2-e29f-47eb-8709-7547511ebe99,Fri Oct 30 2020 15:58:23 GMT-0300 (ADT),2020-10-30,2020-10-30 18:58:23 UTC,14,0,45.31045833,-60.93203333,8
79e3f38e-c78d-4175-a081-1d936b3a5406,Thu Aug 06 2020 20:44:00 GMT-0400 (EDT),2020-08-06,2020-08-07 04:44:00 UTC,6,0,42.0622826003,-70.0722985875,357
6d1e1036-1be6-4129-b7c3-f37b045089ed,2019-07-09 12:02:59 PM GMT+08:00,2019-07-09,2019-07-08 20:02:59 UTC,14,0,-23.0807409766,113.7442388758,3341
bf9bd653-3b4d-4a8f-ab5a-643e91e3ca3c,2019/10/23 1:15 PM EDT,2019-10-23,2019-10-23 17:15:00 UTC,4,0,37.6978146847,-123.0029614997,31
5225e245-1df9-4530-b7de-f8f0258e9a22,2014-10-15 14:17:00Z,2014-10-15,2014-10-15 14:17:00 UTC,2,0,29.0298671274,-118.3523976497,21737
97287896-d5eb-4508-a376-d1ff0d203f29,2018/08/31 2:55 PM PDT,2018-08-31,2018-08-31 21:55:00 UTC,7,0,29.1099174289,-118.2572128718,7990
ec662d03-d2f5-450a-bd42-138f181c2eba,2018/09/01 12:28 PM PDT,2018-09-01,2018-09-01 19:28:00 UTC,8,0,29.0329758,-118.274624,18975
fb7b489d-d09f-42e6-9db1-06cb423a311a,2018/09/01 12:09 PM PDT,2018-09-01,2018-09-01 19:09:00 UTC,7,0,29.0329758,-118.274624,18975
f7ff319d-af57-46f5-82c0-7e740bee06f0,2018/08/31 10:24 AM PDT,2018-08-31,2018-08-31 17:24:00 UTC,7,0,29.0329758,-118.274624,18975
39310e25-583c-4fbc-b559-a8d6e322e9d8,2018/09/01 9:44 AM PDT,2018-09-01,2018-09-01 16:44:00 UTC,8,0,29.0329758,-118.274624,18975
7e9f13cb-22bf-443e-8a32-9504d6ced59b,1989-10-20,1989-10-20,,7,0,37.69552,-123.006776,2
eac992cb-98f8-441c-b71c-a630b1a04294,Sat Sep 19 2020 11:38:00 GMT-0400 (EDT),2020-09-19,2020-09-19 15:38:00 UTC,5,0,40.9522545099,-70.6732788946,125249
01f95ae0-f017-4f3a-9fd2-1a71e1665d9a,2012-12-07,2012-12-07,,8,0,-33.9363165509,136.6007835791,15853
25e93126-6ab4-4f65-b043-ce74b9f2de82,Wed Dec 09 2020 13:21:53 GMT+1030 (GMT+10:30),2020-12-09,2020-12-08 16:21:53 UTC,7,0,-35.3288877175,136.1204928455,8110
57f4864c-24fb-45fc-892d-7aeb7fc483fd,2020-12-10 9:26:17 AM EST,2020-12-10,2020-12-10 14:26:17 UTC,4,1,34.7218090546,-77.0706658608,24
9ec95785-1b95-4b02-b1b3-f7e53ae7e95a,2020-12-20 7:25:22 AM GMT+02:00,2020-12-20,2020-12-20 03:25:22 UTC,6,0,-32.4826670826,28.6514522508,1541
d4f317e9-7980-42df-8763-00f96ba119e7,2016/08/08 7:00 PM UTC,2016-08-08,2016-08-08 19:00:00 UTC,8,0,-34.5804904119,19.3381702067,37812
4f9aaf62-c0cb-4472-a5e7-11e123ab434b,Fri Jan 15 2021 12:00:00 GMT+0200 (GMT+2),2021-01-15,2021-01-15 08:00:00 UTC,3,0,-34.1872824343,18.5939977231,2121
3aca0f9c-0545-4b71-88a2-e03f29382018,2021/01/17 11:45 AM EST,2021-01-17,2021-01-17 16:45:00 UTC,11,3,35.2311583333,-75.5272611111,4
2289a31d-feea-41a6-8779-30289c8cfb9c,2021/01/23 2:03 PM CST,2021-01-23,2021-01-23 20:03:00 UTC,7,0,27.7153534564,-114.1737662522,3075
13b2c813-5414-4b22-a20d-1edb0a320b37,2017-08-22,2017-08-22,,5,0,-34.5760414344,19.2013191059,32369
856af5ae-5d96-41ce-b9c9-8b8c8ab75db6,2007/07/07 3:14 AM PDT,2007-07-07,2007-07-07 10:14:00 UTC,6,0,-34.6789725764,19.4041169816,1009
8a0c7628-5268-4a5c-b62a-e9cae25adbea,2014/12/01 1:05 PM AEDT,2014-12-01,2014-12-01 02:05:00 UTC,7,0,-35.2310915601,136.0802596597,61
a5d06935-e0f5-4ac9-9f22-df4695e8aafe,Tue Feb 23 2021 16:00:00 GMT-0800 (PST),2021-02-23,2021-02-23 16:00:00 UTC,3,0,37.750755922,-122.4327759355,597
209f58a0-4088-4cb0-8475-d0b5d623d745,Wed Jun 22 2016 11:18:04 GMT-0400 (EDT),2016-06-22,2016-06-22 15:18:04 UTC,4,0,-34.6762666667,19.39432,5
d69423aa-bdff-4ddb-8edb-8f8d485183f4,2021/03/28 9:43 AM NZDT,2021-03-28,2021-03-27 20:43:00 UTC,7,0,-46.8343760891,168.2210399965,122
581603a4-2201-42a9-886b-f949fa8961bb,2021/03/28 9:47 AM NZDT,2021-03-28,2021-03-27 20:47:00 UTC,8,0,-46.8342801898,168.2226453111,244
eabf7ddc-122a-4d17-a65a-b726873de07a,Tue Mar 30 2021 18:54:06 GMT-0700 (PDT),2021-03-30,2021-03-31 01:54:06 UTC,2,0,37.9067366334,-122.6793979989,408
71b7819a-9438-4b33-bba5-786335a3c7b3,Mon Apr 05 2021 12:21:03 GMT-0500 (CDT),2021-04-05,2021-04-05 12:21:03 UTC,6,0,32.6805661948,-117.1825039663,732
6cdf9530-41b5-4db3-b545-45cb60d6f6db,Fri Mar 26 2021 08:37:52 GMT+0200 (GMT+2),2021-03-26,2021-03-26 06:37:52 UTC,5,0,-34.0867327316,22.1654076469,2763
4e38209e-c205-4ae8-b258-fa88a19deee4,1991/04/13,1991-04-13,,5,0,-36.4441986478,150.1698519902,6867
b4877c76-7299-4373-b715-2a1a3d4ec949,Sun Apr 18 2021 14:55:01 GMT-0700 (PDT),2021-04-18,2021-04-18 21:55:01 UTC,3,0,36.9717744321,-121.9212789967,242
05cc3cb6-c152-4c9e-9a7a-2fbede152129,2015/11/18 8:45 PM WIB,2015-11-18,2015-11-18 13:45:00 UTC,4,0,-33.9647526031,151.2521763624,57
dbe662c9-ddf0-470f-ab54-4a61c547cd6b,2016-06-09,2016-06-09,,9,0,38.4733078559,25.9110631049,475
0a210c1a-6a52-47d9-aff8-4c4b3c54e8b1,Thu Apr 29 2021 12:37:52 GMT+0200 (GMT+2),2021-04-29,2021-04-29 10:37:52 UTC,8,0,-27.4789747585,32.7301631056,4819
7cae5329-723f-41a5-b733-c3c8714e4102,Mon Aug 01 2016 07:30:00 GMT-0700 (MST),2016-08-01,2016-08-01 13:30:00 UTC,7,0,-34.1360210417,18.5737128141,3312
bc0aeaa4-257d-4d43-a9a5-e2cd6c6a8ebe,Tue May 18 2021 08:00:19 GMT-0400 (EDT),2021-05-18,2021-05-18 12:00:19 UTC,5,0,41.6728442401,-69.8706486354,15806
bf6a5149-2483-4861-850b-56a79cc71764,2021-05-24 11:15:56,2021-05-24,2021-05-24 11:15:56 UTC,2,0,-34.1040189046,23.3955574036,194
6ae531b2-500a-4ac4-b961-032f8fbdbb23,2021/06/05 4:49 PM PDT,2021-06-05,2021-06-05 23:49:00 UTC,2,0,36.9764838335,-121.9321864791,4
52e402e9-ed44-4704-9be9-2bc2a9148860,2021/06/05 5:01 PM PDT,2021-06-05,2021-06-06 00:01:00 UTC,3,0,36.9756481487,-121.9298180885,4
4e207e2b-efa7-4ce1-85be-7f10b6db3e31,2021/06/05 5:31 PM PDT,2021-06-05,2021-06-06 00:31:00 UTC,4,0,36.9748713399,-121.9276740297,4
87863e2e-b8c5-49e5-9399-fb981b7f3a2a,Sun Oct 23 2016 13:02:00 GMT+0800 (GMT+8),2016-10-23,2016-10-23 05:02:00 UTC,5,0,-34.565736422,19.3290564846,2154
be862f1f-62cd-4bd9-b6c8-c3dc01e03b85,2015/10/19 1:52 AM PDT,2015-10-19,2015-10-19 08:52:00 UTC,5,0,-34.639123684,19.1797125723,9188
883cedab-19bc-4c16-b64f-fe06a8958d07,2021-06-07 11:45:05,2021-06-07,2021-06-07 18:45:05 UTC,5,0,36.9762945499,-121.9363097101,892
0418e080-1b0b-4221-b9f2-28ce1f345ca0,2021/06/07 11:38 AM PDT,2021-06-07,2021-06-07 18:38:00 UTC,4,0,36.8926659532,-121.851694879,15
442a2f12-5f2b-4e4f-9e1c-175bffc59e5c,2012/10/12 11:30 AM ACDT,2012-10-12,2012-10-12 01:00:00 UTC,4,0,-35.2324272,136.0634745,2191
bb97169a-8140-4378-a2b8-449689f0aaa1,2021/06/15 4:43 PM PDT,2021-06-15,2021-06-15 23:43:00 UTC,3,0,36.9752215268,-121.9237013345,8
dd6dd2dd-7aa7-41ce-893c-e7e2710ed8ef,Mon Jun 07 2021 11:46:04 GMT-0700 (PDT),2021-06-07,2021-06-07 18:46:04 UTC,4,0,36.9752716667,-121.931945,
d440012f-7ea0-4c77-bf08-783b9a859c23,2021/06/19 4:15 PM UTC,2021-06-19,2021-06-19 16:15:00 UTC,4,0,-34.1001796383,23.3806881674,8
5ee848d7-986c-4540-a7a0-40f19ebea83f,2005/12/23 9:44 PM CET,2005-12-23,2005-12-23 20:44:00 UTC,4,0,-34.6772752602,19.3962688906,4738
c5b8f0a6-bfea-417b-8da7-12b0c0a15d41,Wed Jun 30 2021 02:30:00 GMT-0400 (EDT),2021-06-30,2021-06-30 06:30:00 UTC,3,0,42.8230747992,-70.784332172,1023
39d6fb61-126f-440c-8fec-cbf84a774c70,2015/08/10 10:11 AM SAST,2015-08-10,2015-08-10 08:11:00 UTC,7,0,-34.1368833333,18.5804527778,15
e4d16af7-f1c5-47cb-9f98-a744515fe964,2006/10/30 6:10 PM AEDT,2006-10-30,2006-10-30 07:10:00 UTC,6,0,-34.6779316108,19.424658612,4630
3c15d869-09a4-48eb-95dd-cb1522be2fe1,Fri Jul 23 2021 03:09:21 GMT+0200 (GMT+2),2021-07-23,2021-07-23 01:09:21 UTC,8,0,-34.68225,19.41738,362
7a12cf2f-319c-4d79-8e4a-27ac5eddb6c6,Sun Jul 25 2021 14:58:23 GMT-0700 (PDT),2021-07-25,2021-07-25 21:58:23 UTC,5,0,40.032825,-124.0766611667,5
e71474ca-2dce-4ba9-a596-576ae5773cd7,Tue Aug 03 2021 12:53:14 GMT -0400 (EDT),2021-08-03,2021-08-03 16:53:14 UTC,9,0,41.3710899353,-70.5156860352,10484
8065205b-47d8-4dab-8ea1-4965ac7ee296,2021/08/02 10:26 AM PDT,2021-08-02,2021-08-02 17:26:00 UTC,6,0,32.8886439981,-117.254512479,8
6ee44fe7-80ca-427a-a3a5-6fda24d8e4e7,2021/08/02 11:13 AM PDT,2021-08-02,2021-08-02 18:13:00 UTC,6,0,32.8885473152,-117.2545346072,2
858bd4b6-afd8-43e3-a937-a7f683447cb4,2021/08/02 12:03 PM PDT,2021-08-02,2021-08-02 19:03:00 UTC,5,0,32.8887928237,-117.2545936158,2
9f836ed6-c3f3-4f48-b1c2-c43e3c3936aa,2017-10-23,2017-10-23,,10,0,29.0191089661,-118.1971893705,13789
6593cd0d-4767-47d1-aca4-f0e990860844,Thu Feb 13 2020 05:22:43 GMT-0800 (PST),2020-02-13,2020-02-13 05:22:43 UTC,9,0,35.2903162125,-120.8220369738,4541
a6c38499-ae62-410b-99ec-94668303d5e1,2015/07/11 4:51 PM AEST,2015-07-11,2015-07-11 06:51:00 UTC,10,0,-34.6701872634,19.4364257579,488
55921660-8dc8-4be3-a5e7-7927bbedeeee,2021/08/08 1:25 PM CEST,2021-08-08,2021-08-08 11:25:00 UTC,8,0,-23.9029993333,35.5538090549,1275
6ca4a854-1dc2-40bd-94ce-3b7c87276978,Mon Nov 12 2018 05:00:00 GMT-0800 (PST),2018-11-12,2018-11-12 05:00:00 UTC,7,0,35.3126933485,-120.9837274721,4988
08a129cb-27e0-4721-acde-1189817e16a8,2017/10/22 11:59 AM,2017-10-22,2017-10-22 16:59:00 UTC,7,0,29.0525203,-118.2760503,16163
86bfd084-6464-442e-ba3b-d2c96d957e44,2017/10/23 1:16 PM,2017-10-23,2017-10-23 18:16:00 UTC,12,0,29.0585226083,-118.2925297922,16163
c62b3bf6-d795-43e6-a4c5-376501f2387c,2017/10/24 9:54 AM,2017-10-24,2017-10-24 14:54:00 UTC,7,0,29.1272181075,-118.2513177189,7987
557f6639-acd4-4a96-a173-afe79a1b4c58,2012/08/13 9:57 AM CEST,2012-08-13,2012-08-13 07:57:00 UTC,8,0,-34.65293,19.408031,300
24a0ea81-76cb-4243-815f-92816112cc58,Sat Aug 21 2021 12:24:28 GMT-0400 (EDT),2021-08-21,2021-08-21 16:24:28 UTC,2,0,41.8213729178,-69.9365340001,4
f42a9c47-a579-4754-bd85-8df2432e13c6,2020-01-09 11:24:07,2020-01-09,2020-01-09 19:24:07 UTC,4,0,35.6521333333,-121.2213666667,
1726b5f2-d0c1-4a8b-a3f3-40de7a816274,2016/06/16 7:57 AM UTC,2016-06-16,2016-06-16 07:57:00 UTC,7,0,-34.6043869257,19.252010305,3430
806b5996-de9f-4fcc-871c-ff274b8521e3,Sun Aug 29 2021 15:05:52 GMT-0400 (EDT),2021-08-29,2021-08-29 19:05:52 UTC,2,0,41.5643773768,-69.9739657755,932
3277a984-e671-41ff-b4e8-5db8ae3ba177,Mon Aug 30 2021 12:37:17 GMT-0700 (PDT),2021-08-30,2021-08-30 19:37:17 UTC,5,0,29.1000995355,-118.273758186,9757
fcea48db-9864-41d9-ac99-a3a60b7fdef0,2019-01-02,2019-01-02,,5,0,-34.0719343332,22.8262954205,1962
a4f92f78-5308-4a57-846c-ed33c509ca32,2021-09-07,2021-09-07,,5,0,33.7265685233,-118.1013948843,636
b727bcb3-51a0-4d62-97e9-d8b5271d3034,2021-09-05,2021-09-05,,16,0,43.9854495215,-64.6088542789,4849
d872b52a-0d4c-4ab5-9e60-cf5f49b00d33,2021/09/19 1:55 PM PDT,2021-09-19,2021-09-19 20:55:00 UTC,4,0,36.9721404138,-121.9205795167,31
b553f755-3405-4de4-97f6-86fec4ebc7bf,2021/08/24 12:28 PM UTC,2021-08-24,2021-08-24 12:28:00 UTC,4,0,32.9371818,-117.2616585,4184
ef977d1b-142f-43e6-9578-784e9d844d8d,Mon May 25 2020 10:45:36 GMT-0700 (PDT),2020-05-25,2020-05-25 17:45:36 UTC,3,0,36.8063173409,-121.9283524483,113168
d65ad21b-54a3-423a-b70c-46555755027b,Sun Oct 03 2021 09:44:00 GMT-0700 (PDT),2021-10-03,2021-10-03 16:44:00 UTC,8,0,38.355825,-123.066483,51
698b80d6-ca81-4112-b28a-010c9483caed,Wed Oct 13 2021 13:32:15 GMT-0700 (PDT),2021-10-13,2021-10-13 20:32:15 UTC,5,0,29.0925371188,-118.2372579001,6465
2e90cd16-d3cf-46b6-9cc1-180a67b80bfc,Wed Oct 13 2021 13:34:55 GMT-0700 (PDT),2021-10-13,2021-10-13 20:34:55 UTC,5,0,29.0832076888,-118.2314633543,12224
38361bf4-9f45-4219-9552-a4ef86a8ed77,Wed Oct 13 2021 15:35:44 GMT-0500 (CDT),2021-10-13,2021-10-13 22:35:44 UTC,7,0,29.0917428642,-118.2231208809,1265
cae3e963-2437-41fd-a3da-4d264c64e106,2008/12/08 12:00 PM EST,2008-12-08,2008-12-08 17:00:00 UTC,4,0,37.7003354685,-122.9948267748,328
f0fa9639-58f7-46f5-a57a-c1fabf0c7de3,2011/01/05 10:08 PM AEDT,2011-01-05,2011-01-05 11:08:00 UTC,4,0,-34.5802634039,19.3338975283,1461
5ce3c707-6a81-4a99-a4d8-62d29ebf02b5,Thu Nov 25 2021 07:33:10 GMT+1300 (GMT+13),2021-11-25,2021-11-24 18:33:10 UTC,8,0,-36.3402883333,174.7819833333,4
e52a18fc-8515-4d15-8e16-0245cef9cfd1,2021/11/06 2:58 PM PDT,2021-11-06,2021-11-06 21:58:00 UTC,13,0,19.6460218656,-156.0285282588,122
a8d671d6-472e-45f3-b9f5-0fb42ff44a21,2021-11-27,2021-11-27,,13,0,19.728938,-156.063375,1059719
13f3617a-f559-47a3-88f2-e8426f6b7647,Tue Nov 17 2020 12:08:00 GMT-0800 (PST),2020-11-17,2020-11-17 12:08:00 UTC,3,0,34.0163777341,-118.7903376642,125
c47748ef-5a8c-4481-8c42-235b2cc7164b,2021/12/03,2021-12-03,,12,0,-37.4763993548,175.9818057408,244
ed5a8bd3-d440-4858-a1df-39f8c07c49b8,2021/12/28 1:38 PM PST,2021-12-28,2021-12-28 21:38:00 UTC,6,0,36.9751814484,-121.9220017234,10
f4e3872e-3e27-4e43-9727-d47d003c1ba2,Tue Dec 28 2021 18:18:31 GMT+0200 (GMT+2),2021-12-28,2021-12-28 16:18:31 UTC,7,0,-34.0901424873,22.144933788,747
af8f5926-c17f-47e4-b1da-9ac6df8fa6ea,2021-12-29 11:15:00,2021-12-29,2021-12-29 00:45:00 UTC,7,0,-35.3256314949,136.1751220105,1272
9548e373-39b1-429e-8d82-5b91387b1f42,2022/01/04,2022-01-04,,14,0,-36.593437,174.801098,100
c0fe87ce-bef0-4877-83cb-0e2bb0993208,2021/12/22,2021-12-22,,12,0,-36.6502465663,174.7465901054,200
05a74342-a3e6-4913-b22e-8515647466aa,2022/01/03,2022-01-03,,8,0,-39.1717946621,177.235518858,2000
b3efa370-4776-45a8-b16a-e6b1738409f4,2021/12/27 2:25 PM NZDT,2021-12-27,2021-12-27 01:25:00 UTC,12,0,-37.4557308329,175.9823869733,250
86ee5496-fbe0-4402-8a54-9f4903681d50,Fri Jan 07 2022 21:50:00 GMT-0800 (PST),2022-01-07,2022-01-07 21:50:00 UTC,9,1,32.9237384104,-117.2586754472,42
440f380d-adfa-475c-9318-2e8e941c855d,2008/02/22 6:48 AM UTC,2008-02-22,2008-02-22 06:48:00 UTC,4,0,-35.5356618838,18.377984752,1000000
c47797a4-7e98-467c-9a4b-e8d77480770f,Mon Feb 26 2018 12:00:00 GMT+0100 (GMT+1),2018-02-26,2018-02-26 11:00:00 UTC,9,0,-46.7692112924,168.3830050496,30072
5e82b02f-387a-4c89-8399-7e4213ddb55f,Mon Feb 26 2018 10:00:00 GMT+0100 (GMT+1),2018-02-26,2018-02-26 09:00:00 UTC,4,0,-46.8180020559,168.3251666852,32246
e52351ff-323e-43df-b86c-d63211ed4c89,Thu Jan 20 2022 07:35:37 GMT+1300 (GMT+13),2022-01-20,2022-01-19 18:35:37 UTC,9,0,-36.1415416667,175.5308216667,4
0701ea58-155e-4fd8-9188-833a76c05022,2021/09/02 1:54 AM UTC,2021-09-02,2021-09-02 01:54:00 UTC,9,0,29.1077283537,-118.2678105539,16163
bc8f262f-82e6-46fc-922c-5b545d4d6b99,Sun Jan 30 2022 09:34:46 GMT+1100 (GMT+11),2022-01-30,2022-01-29 22:34:46 UTC,7,0,-35.1210858631,150.4139337388,
1220044d-d16e-4f7a-8740-0552056d30eb,2022/02/04 11:08 AM PST,2022-02-04,2022-02-04 19:08:00 UTC,7,0,32.9234768842,-117.2612593936,127
34001915-3a78-4b59-808b-d6866ea4216e,2022/02/04 12:19 PM PST,2022-02-04,2022-02-04 20:19:00 UTC,7,0,32.9228166977,-117.2620824113,195
3c85c958-eaad-42c2-a8c7-4e13ab645490,2021/12/28 1:34 PM AEDT,2021-12-28,2021-12-28 02:34:00 UTC,5,0,-35.3295695287,136.1183527419,1817
6be1a535-ac29-495e-96fe-c0a423025796,2021/12/28 1:49 PM AEDT,2021-12-28,2021-12-28 02:49:00 UTC,5,0,-35.3295695287,136.1183527419,1817
637cc0a8-ac91-4905-9367-174b88b04964,2021/12/28 3:11 PM AEDT,2021-12-28,2021-12-28 04:11:00 UTC,4,0,-35.3295695287,136.1183527419,1817
e705e04d-1930-4e8d-b7fc-6fecbe6591ba,2021/12/28 3:14 PM AEDT,2021-12-28,2021-12-28 04:14:00 UTC,5,0,-35.3295695287,136.1183527419,1817
fc1b2c15-1b98-4de9-a045-bd6424dbd252,2021/12/28 3:15 PM AEDT,2021-12-28,2021-12-28 04:15:00 UTC,6,0,-35.3295695287,136.1183527419,1817
1dea2d15-7d08-491b-86db-803d13303733,2021/12/28 1:34 PM AEDT,2021-12-28,2021-12-28 02:34:00 UTC,4,0,-35.3295695287,136.1183527419,1817
9d010199-f06d-4648-a655-6c5efdaaf9df,2021/12/29 1:13 PM AEDT,2021-12-29,2021-12-29 02:13:00 UTC,3,0,-35.2381407412,136.0696539534,2191
52e15119-7a48-416f-bb8d-d83204914607,2021/12/29 1:13 PM AEDT,2021-12-29,2021-12-29 02:13:00 UTC,4,0,-35.2381407412,136.0696539534,2191
b8c97439-0102-4557-b1cb-d486fb9239d9,2021/12/29 11:52 AM AEDT,2021-12-29,2021-12-29 00:52:00 UTC,4,0,-35.2381407412,136.0696539534,2191
502a8cf7-f40a-4945-83bd-7d917758b043,2021/12/29 11:53 AM AEDT,2021-12-29,2021-12-29 00:53:00 UTC,5,0,-35.2381407412,136.0696539534,2191
3e3571ed-6ace-4363-86c7-37ed9b526bef,2021/12/29 11:57 AM AEDT,2021-12-29,2021-12-29 00:57:00 UTC,4,0,-35.2381407412,136.0696539534,2191
dd33699e-3127-4a79-8cce-f1c9c5fcda05,2021/12/29 11:57 AM AEDT,2021-12-29,2021-12-29 00:57:00 UTC,4,0,-35.2381407412,136.0696539534,2191
4c58a991-0ef4-4f3d-b553-732dc1add7e7,2021/12/29 9:00 AM AEDT,2021-12-29,2021-12-28 22:00:00 UTC,5,0,-35.2381407412,136.0696539534,2191
ddab02fc-8937-475c-9296-afd700c28245,2021/12/29 9:56 AM AEDT,2021-12-29,2021-12-28 22:56:00 UTC,4,0,-35.2381407412,136.0696539534,2191
f8fe6ff3-3995-4c36-9ec9-9d942df8e51a,2021/12/29 9:56 AM AEDT,2021-12-29,2021-12-28 22:56:00 UTC,4,0,-35.2381407412,136.0696539534,2191
0dac8fc0-2d40-4f90-9874-e9607881d84d,2021/12/29 9:57 AM AEDT,2021-12-29,2021-12-28 22:57:00 UTC,4,0,-35.2381407412,136.0696539534,2191
d9d2a59a-3f69-42d8-ac10-7086f3664e0e,2021/12/29 9:57 AM AEDT,2021-12-29,2021-12-28 22:57:00 UTC,4,0,-35.2381407412,136.0696539534,2191
ca255ece-22e1-4c5c-98e1-002fd857e312,2022/02/12 11:02 AM PST,2022-02-12,2022-02-12 19:02:00 UTC,7,0,32.8702433553,-117.2549000244,8
f912718c-3c7c-4269-93e2-e2fcda99557b,2022/02/15 7:06 PM AEST,2022-02-15,2022-02-15 09:06:00 UTC,7,0,-35.3295695,136.1183528,1817
cebad7f3-6b46-4938-8255-08f6d1ffd9fd,2022/02/15 7:11 PM AEST,2022-02-15,2022-02-15 09:11:00 UTC,7,0,-35.3295695,136.1183528,1817
ca6fdb92-9b7d-4927-b6aa-53f1a47de0b2,2022/02/15 7:05 PM AEST,2022-02-15,2022-02-15 09:05:00 UTC,7,0,-35.3295695,136.1183528,1817
5fba7e84-ff28-4fb3-9999-95e26263624a,2022/02/15 5:16 PM AEST,2022-02-15,2022-02-15 07:16:00 UTC,7,0,-35.3295695,136.1183528,1817
a443eda9-3f93-456a-93ca-f6ba7ec0a5ac,2022/02/16 9:40 AM AEST,2022-02-16,2022-02-15 23:40:00 UTC,4,0,-35.3295695,136.1183528,1817
568b3043-4d49-46b7-9105-d032ebea3cb3,2022/02/16 9:50 AM AEST,2022-02-16,2022-02-15 23:50:00 UTC,4,0,-35.3295695,136.1183528,1817
024fee2e-c1f3-4ff0-92b1-1e608d989ebe,2022/02/16 12:54 PM AEST,2022-02-16,2022-02-16 02:54:00 UTC,4,0,-35.3295695,136.1183528,1817
ed5a49a9-fc67-4489-89ba-76c2115c4253,2022/02/16 1:01 PM AEST,2022-02-16,2022-02-16 03:01:00 UTC,4,0,-35.3295695,136.1183528,1817
f0703363-70ab-4940-bee2-a5db16abc865,2022/02/16 1:06 PM AEST,2022-02-16,2022-02-16 03:06:00 UTC,4,0,-35.3295695,136.1183528,1817
550c8400-9d29-4de2-8791-5bcaf3a6358d,2022/02/16 1:15 PM AEST,2022-02-16,2022-02-16 03:15:00 UTC,4,0,-35.3295695,136.1183528,1817
